titleId_x,primaryName,Steven Spielberg,Joel Coen,Ethan Coen,Martin Scorsese,Ridley Scott,Tim Burton,Quentin Tarantino,Ron Howard,Stanley Kubrick,Richard Donner,Christopher Nolan,Oliver Stone,Guy Ritchie,David Lynch,Peter Jackson,Francis Ford Coppola,Alfred Hitchcock,Wilfred Jackson,John Carpenter,Clint Eastwood,Danny Boyle,Hayao Miyazaki,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres_y,titleId_y,ordering,title_y,region,averageRating_y,numVotes_y,genres_uniques,genres2,decade,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0038182,Akira Kurosawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Men Who Tread on the Tiger's Tail,Tora no o wo fumu otokotachi,0,1952,\N,59,"Adventure,Drama,Thriller",tt0038182,19.0,Les hommes qui marchèrent sur la queue du tigre,FR,6.7,3728,multi-genres,Adventure,1950,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt0041719,Jean Cocteau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Orpheus,Orphée,0,1950,\N,112,"Drama,Fantasy,Romance",tt0041719,15.0,Orphée,FR,8.0,11712,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0041931,Roberto Rossellini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Stromboli,Stromboli (Terra di Dio),0,1950,\N,107,Drama,tt0041931,22.0,Stromboli,FR,7.3,6483,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042039,Otto Preminger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Whirlpool,Whirlpool,0,1950,\N,98,"Crime,Drama,Film-Noir",tt0042039,23.0,Le mystérieux docteur Korvo,FR,6.8,3961,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042192,Joseph L. Mankiewicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,All About Eve,All About Eve,0,1950,\N,138,Drama,tt0042192,22.0,Ève...,FR,8.2,126265,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042200,George Sidney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Annie Get Your Gun,Annie Get Your Gun,0,1950,\N,107,"Biography,Comedy,Musical",tt0042200,7.0,"Annie, la reine du cirque",FR,6.9,4659,multi-genres,Biography,1950,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tt0042208,John Huston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Asphalt Jungle,The Asphalt Jungle,0,1950,\N,112,"Crime,Drama,Film-Noir",tt0042208,2.0,Quand la ville dort,FR,7.9,25490,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042276,George Cukor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Born Yesterday,Born Yesterday,0,1950,\N,103,"Comedy,Drama,Romance",tt0042276,9.0,Comment l'esprit vient aux femmes,FR,7.6,10693,multi-genres,Comedy,1950,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042281,Michael Curtiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Breaking Point,The Breaking Point,0,1950,\N,97,"Crime,Drama,Film-Noir",tt0042281,2.0,Trafic en haute mer,FR,7.5,3196,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042286,Delmer Daves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Broken Arrow,Broken Arrow,0,1950,\N,93,"Drama,Romance,Western",tt0042286,35.0,La flèche brisée,FR,7.2,8260,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
tt0042296,John Cromwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Caged,Caged,0,1950,\N,96,"Crime,Drama,Film-Noir",tt0042296,11.0,Femmes en cage,FR,7.7,3774,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042327,Walter Lang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Cheaper by the Dozen,Cheaper by the Dozen,0,1950,\N,86,"Comedy,Drama,Family",tt0042327,20.0,13 à la douzaine,FR,7.0,4856,multi-genres,Comedy,1950,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042332,Wilfred Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,movie,Cinderella,Cinderella,0,1950,\N,74,"Animation,Family,Fantasy",tt0042332,53.0,Cendrillon,FR,7.3,152016,multi-genres,Animation,1950,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042355,Michelangelo Antonioni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Story of a Love Affair,Cronaca di un amore,0,1950,\N,98,"Crime,Drama,Romance",tt0042355,23.0,Chronique d'un amour,FR,7.1,2824,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042367,Michael Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Cyrano de Bergerac,Cyrano de Bergerac,0,1950,\N,113,"Adventure,Drama,Romance",tt0042367,7.0,Cyrano de Bergerac,FR,7.5,3922,multi-genres,Adventure,1950,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042376,Vincent Sherman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Damned Don't Cry,The Damned Don't Cry,0,1950,\N,103,"Crime,Drama,Film-Noir",tt0042376,17.0,L'esclave du gang,FR,7.1,2838,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042436,Jean-Pierre Melville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Les Enfants Terribles,Les enfants terribles,0,1950,\N,105,Drama,tt0042436,17.0,Les enfants terribles,FR,7.1,3897,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042451,Vincente Minnelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Father of the Bride,Father of the Bride,0,1950,\N,92,"Comedy,Romance",tt0042451,6.0,Le Père de la mariée,FR,7.2,10828,multi-genres,Comedy,1950,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042464,Jacques Tourneur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Flame and the Arrow,The Flame and the Arrow,0,1950,\N,88,"Adventure,Drama,Romance",tt0042464,26.0,La flèche et le flambeau,FR,6.9,3692,multi-genres,Adventure,1950,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042477,Roberto Rossellini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Flowers of St. Francis,"Francesco, giullare di Dio",0,1950,\N,85,"Biography,Comedy,Drama",tt0042477,18.0,Les onze fioretti de François d'Assise,FR,7.4,3493,multi-genres,Biography,1950,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042490,Anthony Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Furies,The Furies,0,1950,\N,109,"Drama,Romance,Western",tt0042490,17.0,Les furies,FR,7.3,3174,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
tt0042530,Joseph H. Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Gun Crazy,Gun Crazy,0,1950,\N,87,"Crime,Drama,Film-Noir",tt0042530,25.0,Le démon des armes,FR,7.6,12736,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042531,Henry King,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Gunfighter,The Gunfighter,0,1950,\N,85,Western,tt0042531,17.0,L'homme aux abois,FR,7.7,10547,genres uniques,Western,1950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0042539,Lewis Milestone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Halls of Montezuma,Halls of Montezuma,0,1951,\N,113,"Action,Adventure,Drama",tt0042539,21.0,Okinawa : Le Verdun du Pacifique,FR,6.6,2633,multi-genres,Action,1950,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042546,Henry Koster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Harvey,Harvey,0,1950,\N,104,"Comedy,Drama,Fantasy",tt0042546,20.0,Harvey,FR,7.9,54205,multi-genres,Comedy,1950,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042579,Fritz Lang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,House by the River,House by the River,0,1950,\N,83,"Crime,Drama,Film-Noir",tt0042579,24.0,Au fil de l'eau,FR,7.1,3346,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042593,Nicholas Ray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,In a Lonely Place,In a Lonely Place,0,1950,\N,94,"Drama,Film-Noir,Mystery",tt0042593,22.0,Le violent,FR,8.0,29249,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
tt0042619,Robert Bresson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Diary of a Country Priest,Journal d'un curé de campagne,0,1951,\N,115,Drama,tt0042619,20.0,Journal d'un curé de campagne,FR,7.9,10816,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042646,Compton Bennett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,King Solomon's Mines,King Solomon's Mines,0,1950,\N,103,"Action,Adventure,Romance",tt0042646,4.0,Les mines du roi Salomon,FR,6.8,5998,multi-genres,Action,1950,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042692,Alberto Lattuada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Variety Lights,Luci del varietà,0,1950,\N,97,"Drama,Music,Romance",tt0042692,12.0,Les feux du music-hall,FR,7.1,3177,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
tt0042727,Fred Zinnemann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Men,The Men,0,1950,\N,85,Drama,tt0042727,28.0,C'étaient des hommes!,FR,7.1,4537,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042771,John Sturges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Mystery Street,Mystery Street,0,1950,\N,93,"Crime,Drama,Film-Noir",tt0042771,9.0,Le Mystère de la plage perdue,FR,7.2,2988,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042788,Jules Dassin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Night and the City,Night and the City,0,1950,\N,101,"Crime,Film-Noir,Mystery",tt0042788,1.0,Les forbans de la nuit,FR,7.9,12798,multi-genres,Crime,1950,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
tt0042792,Joseph L. Mankiewicz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,No Way Out,No Way Out,0,1950,\N,106,"Crime,Drama,Film-Noir",tt0042792,9.0,La porte s'ouvre,FR,7.4,4818,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042804,Luis Buñuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Los Olvidados,Los olvidados,0,1950,\N,85,"Crime,Drama",tt0042804,17.0,Los olvidados,FR,8.3,19508,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042832,Elia Kazan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Panic in the Streets,Panic in the Streets,0,1950,\N,96,"Crime,Drama,Film-Noir",tt0042832,18.0,Panique dans la rue,FR,7.3,7507,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042876,Akira Kurosawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Rashomon,Rashômon,0,1950,\N,88,"Crime,Drama,Mystery",tt0042876,38.0,Rashomon,FR,8.2,160568,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0042895,John Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Rio Grande,Rio Grande,0,1950,\N,105,"Romance,Western",tt0042895,1.0,Rio Grande,FR,7.1,15398,multi-genres,Romance,1950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
tt0042906,Max Ophüls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,La Ronde,La ronde,0,1950,\N,93,"Drama,Romance",tt0042906,20.0,La ronde,FR,7.6,5197,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0042958,Akira Kurosawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Scandal,Shûbun,0,1950,\N,104,Drama,tt0042958,21.0,Scandale,FR,7.2,3847,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0042960,Anthony Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Side Street,Side Street,0,1950,\N,83,"Crime,Drama,Film-Noir",tt0042960,10.0,La rue de la mort,FR,7.1,2713,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0042994,Alfred Hitchcock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,movie,Stage Fright,Stage Fright,0,1950,\N,110,"Film-Noir,Mystery,Thriller",tt0042994,31.0,Le Grand Alibi,FR,7.1,13670,multi-genres,Film-Noir,1950,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
tt0043012,Charles Walters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Summer Stock,Summer Stock,0,1950,\N,108,"Musical,Romance",tt0043012,5.0,La jolie fermière,FR,7.2,4046,multi-genres,Musical,1950,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
tt0043014,Billy Wilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Sunset Blvd.,Sunset Blvd.,0,1950,\N,110,"Drama,Film-Noir",tt0043014,46.0,Boulevard du Crépuscule,FR,8.4,211722,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0043048,Ingmar Bergman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,To Joy,Till glädje,0,1950,\N,98,Drama,tt0043048,5.0,Vers la joie,FR,7.2,2800,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043067,Byron Haskin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Treasure Island,Treasure Island,0,1950,\N,96,"Adventure,Family",tt0043067,27.0,L'ile au trésor,FR,6.9,7840,multi-genres,Adventure,1950,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043117,John Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Wagon Master,Wagon Master,0,1950,\N,86,"Adventure,Western",tt0043117,9.0,Le convoi des braves,FR,7.1,4629,multi-genres,Adventure,1950,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0043132,Otto Preminger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Where the Sidewalk Ends,Where the Sidewalk Ends,0,1950,\N,95,"Crime,Drama,Film-Noir",tt0043132,16.0,"Mark Dixon, détective",FR,7.6,8293,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0043137,Anthony Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Winchester '73,Winchester '73,0,1950,\N,92,"Action,Drama,Western",tt0043137,18.0,Winchester 73,FR,7.6,19008,multi-genres,Action,1950,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt0043142,Norman Foster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Woman on the Run,Woman on the Run,0,1950,\N,77,"Crime,Drama,Film-Noir",tt0043142,16.0,Dans l'ombre de San Francisco,FR,7.3,3482,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0043153,Michael Curtiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Young Man with a Horn,Young Man with a Horn,0,1950,\N,112,"Biography,Drama,Music",tt0043153,17.0,La femme aux chimères,FR,7.2,3290,multi-genres,Biography,1950,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0043255,Charles Lamont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Bud Abbott and Lou Costello Meet the Invisible Man,Bud Abbott and Lou Costello Meet the Invisible Man,0,1951,\N,82,"Comedy,Sci-Fi,Sport",tt0043255,28.0,Deux nigauds contre l'homme invisible,FR,6.8,5264,multi-genres,Comedy,1950,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
tt0043265,John Huston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The African Queen,The African Queen,0,1951,\N,105,"Adventure,Drama,Romance",tt0043265,1.0,La Reine africaine,FR,7.8,76079,multi-genres,Adventure,1950,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0043274,Clyde Geronimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Alice in Wonderland,Alice in Wonderland,0,1951,\N,75,"Adventure,Animation,Comedy",tt0043274,50.0,Alice au pays des merveilles,FR,7.4,134623,multi-genres,Adventure,1950,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043278,Vincente Minnelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,An American in Paris,An American in Paris,0,1951,\N,114,"Drama,Musical,Romance",tt0043278,32.0,Un Américain à Paris,FR,7.2,32192,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
tt0043313,Yasujirô Ozu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Early Summer,Bakushû,0,1951,\N,125,Drama,tt0043313,20.0,Été précoce,FR,8.2,8083,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043332,Luchino Visconti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Beautiful,Bellissima,0,1951,\N,114,"Comedy,Drama",tt0043332,13.0,Bellissima,FR,7.8,4401,multi-genres,Comedy,1950,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043338,Billy Wilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Ace in the Hole,Ace in the Hole,0,1951,\N,111,"Drama,Film-Noir",tt0043338,28.0,Le gouffre aux chimères,FR,8.1,34024,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0043362,Anthony Asquith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Browning Version,The Browning Version,0,1951,\N,90,Drama,tt0043362,21.0,L'ombre d'un homme,FR,8.2,4730,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043379,Raoul Walsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Captain Horatio Hornblower,Captain Horatio Hornblower R.N.,0,1951,\N,117,"Action,Adventure,Drama",tt0043379,28.0,Capitaine sans peur,FR,7.3,6456,multi-genres,Action,1950,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043386,Jacques Becker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Casque d'Or,Casque d'or,0,1952,\N,96,"Crime,Drama,Romance",tt0043386,20.0,Casque d'Or,FR,7.7,5367,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0043456,Robert Wise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,1951,\N,92,"Drama,Sci-Fi",tt0043456,27.0,Mission spatiale : Le Jour où la Terre s'arrêta,FR,7.7,79693,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0043459,Anatole Litvak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Decision Before Dawn,Decision Before Dawn,0,1951,\N,119,"Drama,War",tt0043459,7.0,Le traître,FR,7.2,2619,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0043461,Henry Hathaway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Desert Fox: the Story of Rommel,The Desert Fox: The Story of Rommel,0,1951,\N,88,"Biography,Drama,War",tt0043461,21.0,Le renard du désert,FR,6.9,5973,multi-genres,Biography,1950,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0043465,William Wyler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Detective Story,Detective Story,0,1951,\N,103,"Crime,Drama,Film-Noir",tt0043465,13.0,Histoire de détective,FR,7.6,7926,multi-genres,Crime,1950,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0043503,Raoul Walsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Enforcer,The Enforcer,0,1951,\N,87,"Crime,Film-Noir,Thriller",tt0043503,30.0,La femme à abattre,FR,7.3,4786,multi-genres,Crime,1950,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
tt0043511,Roberto Rossellini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Europe '51,Europa '51,0,1952,\N,118,Drama,tt0043511,14.0,Europe 51,FR,7.5,3810,genres uniques,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0043526,Vincente Minnelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Father's Little Dividend,Father's Little Dividend,0,1951,\N,82,"Comedy,Romance",tt0043526,13.0,"Allons donc, papa!",FR,6.6,3664,multi-genres,Comedy,1950,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0043560,Henry Hathaway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,Fourteen Hours,Fourteen Hours,0,1951,\N,92,"Drama,Film-Noir,Thriller",tt0043560,33.0,14 heures,FR,7.1,2523,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
tt0043614,Akira Kurosawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,The Idiot,Hakuchi,0,1951,\N,166,"Drama,Romance",tt0043614,6.0,L'idiot,FR,7.2,4881,multi-genres,Drama,1950,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt0043643,Richard Fleischer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,movie,His Kind of Woman,His Kind of Woman,0,1951,\N,120,"Action,Crime,Film-Noir",tt0043643,9.0,Fini de rire,FR,7.1,4256,multi-genres,Action,1950,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
